transaction_id,timestamp,sender,receiver,location,country,amount,type,channel,is_international,risk_score
4645,2025-06-18 00:11:01,94f0b719-8c25-43b0-8c9f-fc8f87a5130b,ee4294ac-23db-4a0e-bd0f-92acd0115ae9,West Davidborough,Italy,1486.91,bills,mobile,0,0.92
4646,2025-04-12 13:37:18,bff46d75-205e-44df-87d5-362532b557f8,8c348a79-7e53-4843-b3ea-572f1569bef5,Jasonmouth,Netherlands,2240.78,salary,offline,1,0.56
4647,2025-02-15 05:50:40,2bcd35a2-e3cd-475f-84b2-13988e66d444,574a6231-27ec-45e1-87bf-fe92d0f8e59e,Lake Andrewfort,Ireland,1803.46,salary,web,0,0.98
4648,2025-09-24 10:57:55,751b2dc4-1389-4057-ad7e-28d48b2ed103,cc057650-62cf-4ae3-a282-1b319609b19a,Hansenfurt,Italy,2560.35,bills,offline,1,0.84
4649,2025-01-24 05:15:42,ca8e6b2b-59d4-4240-8aae-1a48e8b50578,9ae726fa-885c-4af0-9ed5-62371fe14063,Lake Christopherview,Belgium,2002.01,p2p,offline,0,0.2
4650,2025-05-12 20:53:06,986b44d8-471b-409f-8f05-3e24f847837c,45290af0-51d8-4a4c-b72d-0f39d71cf3a5,New Eric,Finland,4242.85,others,offline,0,0.76
4651,2025-09-07 10:13:46,6135a762-4a63-444a-98b1-ea6dcd819a0e,a3be80aa-c632-4fc1-8b1a-79262a257758,Marytown,Spain,3774.89,merchant,web,0,0.24
4652,2025-04-28 20:30:14,ed10458d-6e44-4bd7-a90d-92111ad560b0,7ddb6e59-1c7d-412e-a874-c78aa39ddb5a,North Jenniferborough,Spain,94.77,others,mobile,1,0.87
4653,2025-02-07 08:44:46,d95866c4-cd9a-4e89-98ea-8dd3a40f8fb8,afb90398-f258-4f6b-9040-aca826d5d677,North Henry,Italy,487.47,bills,offline,0,0.37
4654,2025-11-15 10:47:33,cf67b7c1-d8cf-4f64-aa87-41becef5db55,983bd7f8-dfbf-4344-a792-b334cc6edd54,Jenniferton,Spain,3510.18,p2p,bank_app,1,0.29
4655,2025-02-07 03:20:16,c2e659b0-0207-447c-9c05-1c2bfddab399,8a626ac5-9d10-41ac-b0e7-6155a11577c8,Port Krista,Finland,3618.29,others,offline,0,0.07
4656,2025-04-22 02:09:08,78d690ae-b355-44ba-81d5-1872e641ec15,4bcaabb3-58d8-41e1-a311-4db853d64cbc,Clarkeland,Austria,4735.37,salary,web,0,0.98
4657,2025-03-18 13:48:47,0f6defca-2da4-4e5f-af45-ba7a61469406,c85fd993-eb62-4df0-b50a-27e413c370cc,Lake John,Austria,3464.38,p2p,web,1,0.53
4658,2025-11-16 16:45:26,e4d03799-2142-4dbd-8647-7d830a20bebf,c4e70ca0-198f-4768-ae86-72691ca00ad5,Claytonside,Italy,391.62,others,web,0,0.31
4659,2025-11-10 19:13:15,73b94406-591b-44e7-b236-1c7027d9cd4c,01cfd026-099e-43ff-83b7-041859ee2fb3,West Aliciaview,Ireland,4278.32,others,bank_app,0,0.95
4660,2025-08-08 19:27:02,677724af-26d9-4d6c-b2c9-9463082cc4ec,911405ce-9b8e-4a33-a000-de43c3d4e917,West Nicoleport,Austria,3731.22,merchant,offline,0,0.75
4661,2025-10-03 04:46:13,0a19321d-e727-4d70-aacf-7740dde65e56,75a9b48e-4024-4dc2-8278-aace9f8a1dfc,Amyview,Portugal,2424.72,others,offline,0,0.92
4662,2025-04-11 06:08:00,e82b140e-dbe1-4bbc-83c7-7ca9d649c86c,440c6ee3-4397-470d-aa14-a93f2b04d310,Geraldview,Finland,1308.34,merchant,offline,1,0.8
4663,2025-02-05 05:01:24,99d8f818-b1fc-4054-b321-c82c40429cd9,4bfb4ca6-ad00-47d5-afbd-30752af7127a,Garciabury,France,2483.49,others,web,0,0.83
4664,2025-04-03 08:28:18,2dd031b8-a20c-4be6-b628-d204f70a3ddb,da714914-269f-4e2a-8519-20b97ca0467c,Toddland,Finland,4249.08,bills,offline,1,0.57
4665,2025-10-25 04:37:22,9fd30d16-172a-40f7-854f-e076b32f3df4,80293649-1ac0-49ee-83ce-72a576242657,Jostad,France,712.27,p2p,offline,0,0.86
4666,2025-04-08 04:53:22,2f227c1b-d2dc-462d-9267-851e398cd9fc,13c6da38-e1bd-458e-b794-e22d273d600c,Eileenstad,Finland,3537.37,salary,mobile,0,0.11
4667,2025-07-17 05:10:02,b148eeb9-f3b4-4418-af2f-1daba2e6d823,be14ed2c-d8aa-4e0b-b315-288944ac4bed,Lake Joseph,Netherlands,1099.38,bills,offline,1,0.57
4668,2025-05-19 19:02:58,c59903cf-6893-490e-b386-1fa2f63a3d80,14716394-75fa-49ec-a409-92cdbed7fe9c,Lake Dawnmouth,Portugal,3884.12,p2p,offline,1,0.5
4669,2025-03-15 10:57:02,ad951833-e971-40e0-b73b-5f10873a205a,0adb1f9d-2a6b-44bb-906b-ea33f1972ba9,Rebeccashire,Austria,2788.49,bills,mobile,1,0.37
4670,2025-01-10 04:10:39,ecb40879-0281-4a28-b69a-a6fe43ff99b0,28dee5d2-3b77-4b31-bafe-cf6195b534d4,New Robin,Portugal,803.52,salary,bank_app,0,0.47
4671,2025-03-15 19:44:26,f3f1fd87-3c53-4832-9774-0cb255284953,2abb2ea8-206b-4a4a-9257-85204751ed48,West Thomas,Italy,1392.78,bills,mobile,1,0.74
4672,2025-01-03 20:57:49,2e24596f-3a5b-4d49-8039-d7874290d5d8,7b36a363-6a67-4ad2-87a9-644ee92ca617,South Brentborough,Italy,1218.94,others,bank_app,1,0.03
4673,2025-07-19 02:03:06,aa683176-a33f-4368-9b29-0797b12f227f,3c627a31-d942-4bc2-bb0a-d1dc377586b8,Howardport,Portugal,706.53,bills,web,0,0.87
4674,2025-06-25 22:06:29,40bba028-6a92-42a1-8036-6c0321a967b0,5e416ffb-761c-4f78-a62d-c09c4e0d81bc,Turnerborough,Finland,1204.79,others,bank_app,1,0.76
4675,2025-01-20 12:08:00,72fc7812-5a94-4317-889d-7c7acde4a3cc,b8c25dc7-8bed-4968-ad2d-eb22aeaffd6d,North Michelle,Austria,338.65,bills,web,0,0.47
4676,2025-08-07 12:10:07,3a7dff6a-e651-46ee-aa69-cbd24e5b6618,443c0833-3572-4af9-bd49-665096f08dca,East Mary,Netherlands,3800.5,p2p,mobile,1,0.48
4677,2025-04-24 17:26:57,f00c7289-0463-4afa-be69-b9e2aa590a30,1415fe52-14cc-4110-b375-08e46159bb6e,Lake Monica,Italy,3819.39,p2p,bank_app,1,0.28
4678,2025-01-08 11:15:06,623caea4-4124-422b-b2a6-a94ba700d8ec,5bfad077-3f19-4099-ab40-c519f51a69b8,East Ashley,Finland,1734.82,bills,offline,0,0.8
4679,2025-05-27 20:57:59,8a05d732-358e-46b0-baac-35b7f646a818,61a1a41f-1a3b-4f1a-a322-35de2fd92edc,Amberbury,Belgium,810.22,others,mobile,1,0.69
4680,2025-08-18 22:07:43,618d084a-db68-4376-ba34-82043f7d652b,e72b27bd-2dd1-4ac0-8858-231a0adcc665,Benjaminburgh,Austria,3072.7,salary,offline,1,0.74
4681,2025-05-28 02:09:21,8edf2f6a-62f6-4a43-9870-f0fbfd148d95,97932a5d-7a53-4979-b0c5-bc74d40cf368,Michaelview,France,2195.88,others,bank_app,1,0.02
4682,2025-05-15 03:23:10,3f0bc0c5-ab6d-4df3-826e-45515f89d659,f2adbe2d-b0a5-4904-a3bc-901162450e13,New Tonya,Portugal,4391.39,p2p,bank_app,0,1.0
4683,2025-11-02 21:53:35,5f5b133c-2d97-4100-bc49-0a42f2b4178f,c19e5827-d9fc-4c93-bf32-a8084a22baf0,Jessicafort,Ireland,1023.23,others,web,0,0.55
4684,2025-04-30 07:08:53,0ee94686-54cc-46ba-8bba-6c0e6d43b37b,4b2d0477-12c7-40a7-8202-5c0322ce0771,New Maria,Italy,3130.18,others,offline,1,0.94
4685,2025-10-19 19:14:15,784c7f67-3c37-4600-a6df-72e96883a0f6,36cc3a40-a8f8-4199-a079-47d5047a792c,Garrisonburgh,Spain,4358.74,bills,web,0,0.65
4686,2025-06-08 06:14:11,4b37364f-01d5-4b15-be2f-2156a5ec4aec,58158e34-fbcd-4a44-ad5a-37f8f7d67c79,New Mckenzie,Italy,596.29,p2p,offline,0,0.41
4687,2025-09-15 01:19:00,028f2838-578a-42dd-b12d-16d55709b796,90afd234-d75c-4dd1-bdf0-c9589d961a94,Perezshire,France,3968.31,salary,offline,1,0.05
4688,2025-04-08 23:54:44,ee332566-e2a2-4e6a-a04d-9789258878c3,c9bad1fb-ce80-4e0f-8ed0-083ba0e14150,Rayshire,Austria,1470.32,salary,web,1,0.12
4689,2025-11-08 00:55:05,a3f68bab-489e-48eb-a0c0-b1ea2601a770,fcdebe29-23b0-4e60-8673-0f2eb9fd7193,New Tara,Ireland,678.01,merchant,web,0,0.08
4690,2025-10-26 23:31:28,c89eebcd-95a4-4de9-8494-267858d92cd0,249e43b2-9d9a-4376-85b3-71a0ad0ebfba,South Heathermouth,Germany,4510.0,merchant,offline,0,0.86
4691,2025-11-10 15:18:19,ce31ab74-7d06-408f-8ea6-bd25be0e0fa8,7bda6778-2a30-4193-bc13-159c6635eb6c,Port Zachary,Belgium,3147.16,p2p,bank_app,1,0.55
4692,2025-05-24 04:59:28,e03d80c7-14fa-4001-9dc4-39917c7ddd7a,c765a2b8-edf1-409a-94b4-aa3289ffb38f,East Michael,Finland,4327.06,others,web,1,0.76
4693,2025-11-20 12:42:41,94dbd771-7bb6-4853-9988-5f4a0048fd8e,606f4bed-647c-48f3-b24d-1061ff9ea86d,Michaelfort,Germany,1654.25,bills,web,0,0.95
4694,2025-05-22 02:29:52,4d3a029f-489b-4d0d-bf06-e9f22ba04352,6b845cfb-ccc7-464f-a55d-01a1abba9d86,South Yolanda,France,1906.47,p2p,offline,0,0.8
4695,2025-08-08 09:35:31,51504f9e-e8af-4693-821f-1bc899159df4,b1ec1794-3378-4671-8030-382bd9e324c6,Josebury,Italy,1743.48,salary,bank_app,1,0.49
4696,2025-04-29 16:28:52,66aa0012-ccd8-4f21-b1d3-38dc4cfa8f59,1a8a9d8b-9a0c-410f-842d-831a621dea68,North Jenniferstad,Spain,802.51,merchant,web,1,0.07
4697,2025-08-29 14:34:16,fd53fd8a-3f15-4d58-be64-cad18184516b,c77d4e59-d2f5-44af-9d2a-2ceebecf32fb,New Feliciaborough,Ireland,1022.43,others,mobile,0,0.47
4698,2025-02-02 22:58:47,e4a6f598-1526-40d2-9b55-7ffd77df591e,5f79cf9c-13d7-4ec5-9114-83b26aa4c384,New Timothy,Germany,460.61,p2p,bank_app,1,0.15
4699,2025-03-01 06:48:43,96ef9693-d381-4166-93b7-ee347babc68b,5a31d146-610c-45fd-8319-f9c2dd7ab46d,Lake Ianbury,France,2195.01,p2p,bank_app,0,0.34
4700,2025-11-21 23:18:55,9f1f1d81-73f0-486e-a375-2056080e1b93,1ee324d2-7e72-4e4e-b83e-89a7c36416d7,Aaronfort,Spain,946.7,others,offline,1,0.37
4701,2025-02-03 12:49:00,f0e5ee15-1104-433e-869f-e8acd35ce54c,d27c54f2-d400-4cfd-811a-8a57d6c4ce05,Port Rhondaburgh,France,971.96,salary,offline,0,0.82
4702,2025-03-28 03:38:16,3371004d-a57c-4f92-af56-c56b7d26c59b,875a6050-e611-421c-ab3a-2e26df5396af,Sarahchester,Portugal,3655.33,others,offline,0,0.85
4703,2025-05-16 23:43:35,06e3b897-612d-47c9-8b40-454ce7b95fd8,d8788459-eb51-47c0-85aa-2fdd64cdf2d4,Courtneyberg,Spain,3698.34,p2p,mobile,1,0.23
4704,2025-11-03 23:27:36,044987d3-26e3-4349-b8ba-72b8a3947999,10ea3680-2a98-4498-b525-099acb3fac31,Howellchester,Netherlands,1365.19,salary,mobile,1,0.48
4705,2025-05-20 19:32:55,0758229d-c938-410f-b157-6f98641c6e5b,076869d4-006f-4db3-bed5-a23b67c16d48,Chanmouth,Italy,4034.55,merchant,offline,0,0.56
4706,2025-07-21 03:26:10,2986f15e-f7d1-440a-a676-f7c3f76eff60,3d3ea2d9-a045-46c7-bd3d-218f2e775a8d,Beasleyside,Portugal,1431.78,bills,bank_app,1,0.16
4707,2025-10-30 01:19:32,210db1b4-2924-4cd3-bd46-8692d5472b75,daa49683-9053-48c9-8adf-9f6332939f90,South Emilytown,Ireland,2791.43,others,bank_app,1,0.57
4708,2025-01-23 03:38:16,66d06053-b19f-486b-b9af-21b05d627111,70cca442-8d26-4cf0-87cb-417f8b293236,North Shannon,Germany,6.04,p2p,mobile,1,0.5
4709,2025-10-13 00:10:27,4727ff9c-8088-440a-85b9-7b9777a4746b,4bcf3b21-443a-4bf4-a71d-b08400cd8905,Port Lisaberg,Belgium,2505.94,p2p,bank_app,0,0.21
4710,2025-06-24 18:56:52,ecab31c6-258e-42b1-a93b-ebd2e06801f1,cdb8c567-58e0-47d5-a1bd-cc202de6a31f,Whiteville,Finland,4459.96,salary,web,0,0.83
4711,2025-02-09 07:11:20,8c81e5e2-d32c-405b-b015-fc0ddc1dcff5,14484cbe-189e-4093-b5b5-335b83714fbd,New Amber,Netherlands,867.28,p2p,offline,1,0.05
4712,2025-03-06 07:54:41,0dba09c4-2578-46e6-b199-9953301ff05c,9023b5bf-7cbe-4d68-8421-8802777e9500,Weavermouth,Finland,437.37,others,bank_app,0,0.58
4713,2025-06-03 01:40:42,844993f1-8000-4f25-80a9-478df39ca1f3,522c1b02-41d6-4dde-bcc1-5b904d636256,Lisaland,Austria,1421.12,bills,bank_app,1,0.65
4714,2025-08-09 07:10:25,3272acbc-0983-4a2f-96ef-931fd1b2abf1,bf061bd9-44dc-4b7c-b6cf-64297fe3f0ce,Williamsfort,Germany,4712.18,salary,offline,1,0.65
4715,2025-01-22 08:27:45,ff40e506-6fc1-45b1-930c-f03434d76846,e8c665a7-f50e-4eb9-981d-d194b322fef6,East Thomasmouth,Portugal,4657.4,salary,bank_app,0,0.9
4716,2025-05-04 09:08:32,50e4b760-d102-4118-bd4f-74220176e18b,30eb9006-fdfe-431f-8941-3f9fca6bf2a0,Lake Shariside,Spain,2680.24,salary,offline,1,0.91
4717,2025-08-01 13:52:50,03d5eb74-a4ed-49a5-803b-ee95327d6358,1a9c9850-9532-4d37-a02a-0e4a69273a56,Laraborough,Netherlands,18.45,others,mobile,1,0.5
4718,2025-02-05 06:17:07,dbe37780-f937-4872-badc-ebe6f28610e2,769dd5a6-b2e4-4fe6-aa8c-833b5b392ecc,Michelleborough,Spain,1674.86,p2p,bank_app,1,0.87
4719,2025-06-27 22:53:26,8bcb9678-064e-40f3-9fb6-fffd57cd4b6e,666dee7b-4e45-422f-9020-74c8ce4c4cb2,Lake Anna,Netherlands,632.29,p2p,web,1,0.65
4720,2025-09-27 00:15:13,1721d266-c97d-484b-874a-8c56577b90ed,342e3a3b-22c6-47b4-8301-70c39dce0e39,Fieldshaven,Ireland,1991.23,p2p,bank_app,0,0.51
4721,2025-09-28 23:37:28,9170fbd7-9670-4350-b7f2-7ef9815c6ede,a2a60f7d-13ae-4b14-b9f1-291353ad4e49,Lake Dawnchester,Ireland,4000.69,salary,mobile,0,0.82
4722,2025-04-03 15:21:27,6e4ac0e9-bc5b-46ad-897f-e215daf7b988,bdc03d1c-3144-4aa6-b305-883b9874f789,Santiagoton,Finland,854.05,p2p,web,0,0.03
4723,2025-01-23 10:33:09,44f15e77-699a-4651-b411-af488d09c890,c8361a07-3fd3-4a97-b55a-e4aa28042c98,Dunnborough,Spain,1452.94,bills,bank_app,1,0.16
4724,2025-02-20 10:23:08,972653ed-6b38-4746-ab17-d0743410b024,2d03a59c-f9c7-4a9f-b648-61ff3f6b0d49,Cummingschester,France,848.97,others,bank_app,0,0.4
4725,2025-06-16 04:06:03,1a91c128-d5f9-4609-b277-646a6f123c7d,b71c82d5-4807-4a5e-8a4d-6df937173646,Kaiserside,Austria,136.36,bills,web,1,0.75
4726,2025-05-08 00:54:54,6b9163d2-8bbd-4594-bb77-284afbe63e10,0a0c2f7f-ab54-4029-9820-2224f55f9d4f,Port Richard,Belgium,2202.09,bills,mobile,0,0.51
4727,2025-11-17 06:03:45,b4ad18c5-16a9-4be6-adad-4707ba27a6c8,5c5b00c1-d1ac-42e5-9ef3-ff735c539b6d,Susanton,Italy,1782.27,others,web,1,0.21
4728,2025-06-24 08:06:38,8ab50433-53bd-44f3-9480-1d76b54c212b,b63bc86a-147b-4076-938e-aa110916e514,Ramirezside,Austria,329.49,merchant,offline,0,0.58
4729,2025-01-04 12:44:49,af2ff3fb-c6db-4eb4-8180-d5dda7bab4f7,55a2cdb8-afa5-4f10-8b4a-4b8ee16cf883,Lake David,Germany,235.13,p2p,bank_app,1,0.17
4730,2025-01-10 00:20:18,853f20ff-19ca-48fc-860b-be26c819cbfc,ba5dc70e-6912-4567-8468-a927223c335f,Stevenport,Finland,3254.09,salary,mobile,0,0.15
4731,2025-06-21 22:58:16,269c1ce4-b234-4b16-a2f8-7822ec735aa0,3567ecfa-ac36-4bf2-9ed1-fedc8f46e5a7,Hammondbury,Finland,885.37,merchant,offline,1,0.58
4732,2025-04-10 06:02:45,6162fe8a-87cb-44d7-a406-a55d764b2039,3434e35f-fe8f-48f3-b9bc-8c4361a7d5f2,Millerbury,Ireland,4404.25,salary,web,1,0.58
4733,2025-09-18 15:10:08,bb0b4c43-07e2-46c4-91a0-3701aabbeae1,fa5e66bc-cbe6-4199-b847-58ca345e3559,Port Thomas,France,3592.82,bills,offline,1,0.85
4734,2025-04-09 08:43:31,60a55c95-3bc7-4c92-9aec-d7520b50ceff,42d7c906-3892-40a8-bedd-4f79908a300f,Chambersview,Belgium,4813.67,others,web,0,0.34
4735,2025-11-14 02:28:45,bd751e20-f731-4827-be55-ff2e17992183,5bbbd70e-92d0-4e9c-a069-c32029764a57,Port Jenniferland,Germany,4254.44,salary,mobile,0,0.01
4736,2025-06-30 03:51:37,fe31118b-3178-4486-afb7-3876c4721954,2274445a-2bac-40d3-acd3-2a7e9edb0f0e,West Jasonfurt,Italy,658.03,merchant,web,1,0.6
4737,2025-05-04 22:55:31,ecb7c7cd-a6b5-4fa6-9948-ed8c6962e24e,effc40eb-a4a3-426f-9a04-ba0fa16eafe0,East Connor,Spain,4793.51,merchant,mobile,1,0.76
4738,2025-05-03 17:33:47,f630eede-cb17-4089-924d-bdf987f9ae63,47ce1c7f-5c88-4bff-93bc-ae0900d096b1,Stevenfort,Portugal,1020.8,merchant,offline,1,0.97
4739,2025-10-25 04:17:38,9f4c5099-5ecd-4b33-b7fa-cf6e028d55f3,6cd53b2f-9997-4474-9aa5-da817fbca6f9,Sharonside,Netherlands,294.12,p2p,bank_app,1,0.29
4740,2025-10-25 01:47:44,e59fdce2-29d3-4266-8a96-f739a63c06bd,486f6828-bc60-4ff8-bfdd-b47741f96ae8,North Whitneyhaven,Finland,2467.28,p2p,web,1,0.55
4741,2025-03-25 08:44:12,11cf1351-8c59-49d7-bebe-0bff9eb4e70b,fa4b94c5-a760-4285-9df6-0fbc13a45f6f,East Robertside,Netherlands,2279.54,salary,offline,1,0.07
4742,2025-01-22 12:45:27,51c99132-a913-45a2-b69b-9848d8d627ac,59330a6e-00e8-4e57-8543-f46dc6ca2b86,Port Tanner,Netherlands,1343.72,merchant,bank_app,0,0.02
4743,2025-04-27 05:08:35,74135ff2-65e7-42d9-a500-b768eb690015,5068486f-e098-46ed-b220-f73e7b2a622f,Port Christophermouth,Netherlands,4386.98,bills,offline,1,0.96
4744,2025-11-07 00:29:41,02fd6e69-6def-47b9-a2c3-b98c59464f05,8b9f6620-07e0-4fb2-ae72-2bb2e166901f,Whitneyton,Ireland,425.48,merchant,mobile,0,0.89
4745,2025-08-20 21:11:46,3e4caf80-2230-4746-aa57-59a355a26e2a,786989b7-dfa1-4450-b1c2-4d9172f81c8c,Tonyahaven,Spain,3165.26,bills,mobile,0,0.81
4746,2025-06-11 17:13:55,41f2cf5b-cd14-41ed-8d6d-05f106bf522f,097b681b-6781-4cbd-a6c8-e1683a7d10cd,Spencermouth,Portugal,2942.76,p2p,web,1,0.97
4747,2025-02-14 17:11:25,0fd1da16-3f5f-47bb-8c25-f48eb04a087d,c1f460ae-131c-4f35-ab8d-150976713b72,Michaelborough,Germany,1342.55,merchant,bank_app,1,0.59
4748,2025-02-28 20:19:01,acd3ded3-01b6-4f8c-9936-383f1ec7b4fe,70454af1-256b-4c2f-8d90-82430b43b12a,North Kimberly,Germany,829.78,merchant,offline,1,0.95
4749,2025-01-28 20:31:59,b94408ec-2ba4-4a21-83d5-d59ba0c5af61,75f19326-6abc-4577-bc8b-05a386686c79,Samanthaview,Portugal,1014.25,others,offline,1,0.76
4750,2025-03-04 03:38:20,7406560c-4431-40ae-a324-df82ee190785,48744264-daa1-4f3b-bc7d-1f9af138a521,South Brianfurt,Netherlands,883.49,bills,mobile,0,0.36
4751,2025-08-31 22:22:39,47aa4639-b303-4d97-9bbe-9c92924ac85e,07e223d6-7a9e-49af-9039-6ffe46d70952,West Jacob,France,3914.9,merchant,mobile,1,0.72
4752,2025-11-05 16:12:24,a2ace67a-ec1b-434f-b819-1085e4709473,551bf688-7b07-4660-ae3f-2e86a09275d6,Amyside,Netherlands,2601.58,merchant,mobile,1,0.53
4753,2025-10-26 14:43:22,7c1d5716-d338-4043-a3bd-0624f85e8278,8172b678-ab11-44d0-b5b2-7dbfdcef3ab5,Lake Sarabury,Belgium,1019.34,p2p,offline,1,0.28
4754,2025-03-21 17:22:10,14810a94-bd0f-4cdd-85e8-3d749a3faeda,a300649b-0520-444f-bcaa-886470704694,West Regina,Ireland,4013.5,salary,offline,0,0.1
4755,2025-04-11 02:04:14,44dc011a-c709-4641-9f66-bf9d5cb56c3e,6232aa73-e5ed-4484-96ca-e30e34843a50,Robintown,Austria,2340.91,p2p,web,1,0.5
4756,2025-11-11 21:49:54,b766c2f9-d047-46eb-b76f-62363b9fb829,94911791-e791-463a-95b4-4b590c6757de,Lamview,Portugal,1419.46,salary,mobile,1,0.2
4757,2025-02-16 00:37:33,76be1604-0960-4d07-ab42-1a6547cb0862,85f526b8-4d8b-4a44-8397-e3413feaea98,South Emily,Spain,817.68,merchant,mobile,1,0.85
4758,2025-08-15 09:40:07,359eb306-bb4b-432d-92a2-7780df7f9bd2,fdf7d73a-547a-43f2-a0b1-19016b2c323a,North Jodyfurt,Portugal,2716.03,merchant,bank_app,0,0.76
4759,2025-08-21 17:17:45,4cec3301-8cb8-4490-bb4a-38458a91b8be,ae1159a6-3b1b-49a2-93b0-2cdb2112fbfe,West Jessica,Austria,1129.29,merchant,offline,1,0.05
4760,2025-01-03 15:58:33,36d6dcc1-bbd8-4d3d-a71e-364abe3b6018,93cd274c-3d29-41a1-be8c-11c09f437b39,Charlestown,Belgium,750.6,p2p,bank_app,0,0.49
4761,2025-09-05 04:16:55,179d75e9-9daa-4c5e-b25e-3a132d152e4c,9d377778-44f4-47e4-b909-9c765d5ba164,Jamesside,Italy,1090.56,salary,offline,1,0.22
4762,2025-04-20 03:24:30,b61baeb2-b0e5-457a-a3e2-d4b8d830be54,16b88495-c7cd-4a9a-88a5-b123bc016c9f,Gonzalezshire,Finland,1116.64,salary,mobile,0,0.16
4763,2025-09-12 16:33:01,a4ac190b-0c74-4b57-9736-c1e81b089ec2,65fa4f3d-5572-4599-a781-d2e792f99363,New Monica,Netherlands,3063.82,p2p,web,1,0.28
4764,2025-01-24 10:12:18,c54ceab5-1358-49b4-8709-9ce21de3b7a3,5040c92c-1718-4b24-95da-4cfaba717651,Tranfort,Germany,3782.74,salary,offline,0,0.88
4765,2025-05-13 16:51:32,4835fbc6-58a3-4612-9631-7e85b324ea9b,5a7ceae8-6711-4a80-9135-79c220cb9ec2,East Roy,France,4017.4,salary,offline,1,0.5
4766,2025-01-31 09:12:58,68d8cc2c-d9d1-4268-abb6-cbfd60948e10,b5b1c873-d820-463f-9521-2e15d9d3dc40,Thomasville,Portugal,4065.81,bills,bank_app,0,0.67
4767,2025-10-18 09:29:53,f514661c-998c-4e4a-8f83-7a0341c040a5,5961805f-45ec-4e7a-a600-e7ce147421f7,Boydland,Italy,4208.9,p2p,web,0,0.07
4768,2025-01-02 20:06:07,b99612bf-6ffb-474c-aab7-18c36c98e655,2c3170ec-f5e3-4b60-9086-caf307c5b5b0,Halechester,Austria,250.7,p2p,web,0,0.61
4769,2025-02-01 00:07:51,248723c6-162e-43c7-b1d9-b91a5caf28b8,fccc0aec-cfc6-4cf6-99ee-a11a1b198c80,Stephanieshire,Finland,2555.85,bills,offline,1,0.29
4770,2025-07-28 16:30:37,a2c84404-7b51-420f-aa5d-bb769049cc7c,0ed264af-2338-431b-be8a-ff0274aa9551,Lake Amanda,Belgium,2434.05,merchant,mobile,1,0.44
4771,2025-03-21 16:46:05,a2b1aca9-b6bd-40e5-a52d-beba7911469c,64eeca7f-95e8-443b-859d-75ef8964e0d5,West Ryan,Belgium,3988.24,salary,bank_app,0,0.3
4772,2025-01-02 05:19:43,abe0d214-7642-44c0-b389-eb309fde9a78,da4ac69a-8b5d-4fbe-9fd4-9cb96df1fcd7,North Maryborough,Finland,4031.63,p2p,web,1,0.78
4773,2025-06-22 04:30:56,746889d2-a49b-4aac-adb3-02c60efcf74a,bfcf90d8-5265-49af-9c65-06563975ec09,South Johnborough,Germany,2838.8,salary,mobile,1,0.98
4774,2025-06-23 13:38:30,7e0a4ded-9dbd-4742-b2bd-bd4527a43dd5,6d869796-d230-467a-9338-1ad7a3d41d89,Pittsport,Austria,652.85,bills,mobile,1,0.81
4775,2025-08-11 12:52:29,0a6bd4e7-8d9d-47a5-996f-32c409b1921b,ed44850d-7053-4b36-af02-20a7be0df6b3,New Victormouth,Ireland,4961.58,p2p,offline,1,0.05
4776,2025-05-15 01:27:38,65646ccc-e59e-44a2-97a4-ab3664e8c07f,8ba513e7-7545-41fb-9676-c0b0a5c10449,Allenville,Ireland,1073.76,p2p,mobile,1,0.37
4777,2025-01-17 22:05:32,30db356d-153a-4d9d-ad6b-b6d6d038bad2,ae720ad9-e4c7-4ddd-b093-59aa16216674,Port Coreyfurt,Italy,1507.14,others,bank_app,0,0.78
4778,2025-11-16 19:57:53,06d88ea9-80bb-4939-8efb-c2a84a2e9dab,514ac974-6c7a-422e-a943-04937ce00be3,West Craigland,Netherlands,2884.85,bills,mobile,1,0.27
4779,2025-01-16 08:39:55,e3790d70-383f-4902-8ed6-f11c5a6e2987,49a013da-2189-4370-beac-a407319f719a,Sandrachester,Finland,4492.52,p2p,mobile,0,0.26
4780,2025-06-25 13:16:19,343ea1a6-196c-4a91-bedb-3bea7a35d979,a45d4666-d55d-4377-922e-42ffe226e5eb,North Sara,Germany,397.48,bills,mobile,1,0.06
4781,2025-03-30 01:57:39,f42a3cb3-3a32-469d-b445-c4be5ad5c224,48ba4676-f73b-48dd-bca8-b67e51e43bc1,Rowetown,Spain,982.18,others,mobile,0,0.2
4782,2025-01-08 09:37:11,26912f1a-0c71-4f3b-9772-18b7054407bb,3f567219-8943-4e33-aa45-8b4f1e4311e9,Penningtonstad,Germany,3325.14,others,web,0,0.32
4783,2025-09-23 05:34:25,349097e4-1483-41b6-8e7c-4ed35cf21c16,ac55ebef-f149-4489-8258-91822447a762,New Raymond,Austria,1779.17,salary,bank_app,0,0.05
4784,2025-06-18 01:14:40,32f1e6a7-d1e0-4a79-acac-9f2adc8e9e35,c3b6dd40-8f58-4ea3-9bdc-daf33301c05e,Carterburgh,Portugal,151.99,merchant,offline,1,0.35
4785,2025-05-26 12:50:24,e555e982-f999-4c5f-a681-6af17113a137,c46b78a3-1cef-46f5-89db-fe8f52745647,Port Aaronberg,Finland,3907.73,salary,bank_app,1,0.2
